id_str;day;anonymized_text
1297613268102643713;2020-08-23;@mention C’est raté si on tousse pas. (Est-ce que j’essaie de me détendre pendant le match en pensant à autre chose ? Peut-être.)
1299012074899734529;2020-08-27;@mention @mention @mention Tu te soignes si tu as une toux ,un rhume, etc
1299138808198451202;2020-08-28;@mention J’ai l’impression d’avoir du sang dans la gorge et la meme sensation quand j’ai de la fièvre
1299993376591433730;2020-08-30;J’ai l’impression que je commence à faire de la fièvre
1300843557343944705;2020-09-01;Moi et mes 39 de fièvres on vous salue
1300908229946470401;2020-09-01;@mention en février, j'ai eu des symptômes qui s'apparentait à la #covid. N'allant pas chez le médecin depuis des lustres et ne suivant pas les infos, j'ai découvert en mai/juin que ces symptômes pouvaient être celle de la #covid. Je vais aller faire un test sérologique pour vérifier.
1301540091719020551;2020-09-03;"sans rdv, donc là je suis dans l'attente que : _ les labo me répondent pr un rdv (délai pr 1 rdv : 1 à 2 semaines) _
que les résultats du cas contact reviennent positif. 
J'ai une ordonnance,des symptômes,j'ai été en contact avec quelqu'un qui est dans la base Covid-19 (mais pas"
1302779548510171136;2020-09-07;3h22 : je rigole tellement que je déclenche des quintes de toux, mais toujours pas de sommeil en vue.
1308325061129048065;2020-09-22;Elle a Archi pas mal à la gorge frere
1308850822948818949;2020-09-23;"@mention @mention @mention Madame, j'attends de savoir si je suis ""cas contact"" d'un ami présentant 3 symptômes (perte du goût, très grosse fatigue et conjonctivite, test PCR fait le 21.09). Je l'ai vu 2x la semaine dernière, en terrasse de café. Il était le 12.09 dans un bar des Halles transformé en club."
1310673936519180289;2020-09-28;Lina, sache que ma vie a tellement plus de goût depuis que tu es revenue dedans ✨
1311785297521397760;2020-10-01;@mention C’est le symptôme «les moins fréquents » tqttt
1312647467888979968;2020-10-04;L’administration Trump s’arrange avec la réalité. Il ont retiré une toux via un outil vidéo [url] [url]
1313447751540146182;2020-10-06;Pilon qui tfais tousser
1315950890931630080;2020-10-13;@mention Tousser quand il fume la moula écrasée
1316980050307276801;2020-10-16;"Hier, une collègue ""ce matin, j'ai accompagné mon fiston faire un test parce qu'il a des symptômes grippaux, mais t'inquiète pas, je serai là à la réunion cette après-midi""...
Soupirs [url]"
1318632806029922308;2020-10-20;Trop de personnes toussent en ce moment je discerne plus le vrai du faux
1321368042664841221;2020-10-28;@mention Il lui tousse dessus...
1321385040182419456;2020-10-28;@mention Mon nain va à l’école (CM2) avec un masque depuis la rentrée, même si ce n’est pas obligatoire pour lui. Et je pense avoir eu raison. Il y a eu plusieurs cas dans son école et pour qu’ils aient été testés, c’est qu’ils avaient les symptômes...
1321761225261371394;2020-10-29;"🛑📛Vous comprenez pourquoi maintenant vous êtes confiné
 le #Covidislamiste 
*️⃣Symptômes 
▶️tête décapitée 
▶️coup de couteau
▶️Tuer à l’arme de guerre

pas d’amalgame🐺
religion d’amour et de paix
 ils appliquent le proverbe qui aime bien châtie bien
@mention vites l’armée 🇫🇷 [url]"
1322812609062719488;2020-11-01;"Voilà + d’une semaine que ma petite mamie a le #Covid19. Son état était plutôt stationnaire mais c’est le yoyo depuis 2 jours... Fièvre et masque à oxygène persistent.

Respectez les règles du #confinement, les #gestesbarrières, la distanciation.
Tout le monde peut être touché 🙏🏻 [url]"
1323624728951664641;2020-11-03;Bonne nouvelle, L’immunité cellulaire (pas celle que l’on évalue avec les anticorps) se maintient au moins 6 mois après l’infection à SARS-COV-2. Son niveau semble lié à celui des symptômes initiaux.  [url]
1327618757615902724;2020-11-14;"@mention C'est clair,pour autant que ce ne soit pas des faux positifs qui,si j'ai bien compris, peuvent etres assez frequents avec la PCR...(je répète ce que j'entends...) Il y aurait dans ce cas 2 pbs: trier les vrais &gt;0 et les isoler,symptômes ou pas..."
1210175612100448256;2019-12-26;@mention Toujours de la fièvre mais on gère :)
1215006279208493058;2020-01-08;@mention @mention Mdrr et quand sa a de la fievre c’est comme si tu étais en phase terminale mdrr
1221020519610318848;2020-01-25;@mention Aprés je dis sa sa fait 2 jours je tousse dans les amphi sa se trouve j'ai contaminé tout le monde 😂
1226268176121503744;2020-02-08;Un honneur d’être invitée par @mention dans @mention que j’adore, pour parler de mes intuitions... je le remercie ainsi que Yann Moix @mention Thierry Cheze et @mention et toute l’équipe pour leur accueil et bienveillance, malgré ma fièvre. NOW @mention ! 📺 [url]
1231245225491881984;2020-02-22;"DEPUIS
LE
DÉBUT
#FievreSR #SRRCT [url]"
1234940607660994562;2020-03-03;g trop mal à la gorge
1235295782288470017;2020-03-04;@mention Pas fiable à 100% même s'il atténue les symptômes et surtout les MG rechignent à vacciner toute la population. Ça serait bien que le gouvernement les sensibilise !
1236022049400905728;2020-03-06;les grands scientifiques de la #telepoubelle réunis pour dire aux gens de se laver les mains pour éviter le #COVID19fr  les mains ne sont pas le seul vecteur du virus.Une personne qui tousse propulse énormément de micro goutelette aerotransportées  Tant de bêtise1😱 #coronavirus [url]
1236737522279026688;2020-03-08;@mention @mention @mention Sauf en Corée du Sud où le taux de mortalité est d'environ 0,6% d'ailleurs car les statistiques intègrent de nombreux symptomatiques bénins voire asymptomatiques.
1237684909587730439;2020-03-11;@mention Si tu as la grippe. Tu restes chez toi. Si tu as de la fièvre. Tu orends du doliprane. Si tu commences a avoir du mal à respirer tu appelles le 15. Il n’y a pas mieux a faire. Tu peux faire une consultation a distance avec l’app livi si tu stresses trop. Et tu peux m’appeler
1238394915333246976;2020-03-13;Il me dit qu’il tousse, qu’il a mal à la gorge mais qu’il n’a pas de fièvre. Nous avons décidé d’appeler le SAMU. Un médecin est venu à son hotel. Comme il ne sait pas parler français, je lui sers de traducteur pendant la consultation. Bonne nouvelle, c’était une angine virale !
1238936642821541889;2020-03-14;Nouveau dilemme moral chez les intellectuels français : peut-on rire de toux ?
1240016167214952452;2020-03-17;J’commence à trop tousser la et j’suis parti à crepy ce matin [url]
1240223161532252160;2020-03-18;@mention @mention @mention bonjour je prend du nurophen souvent pour des migraines qui ne passent pas avec le doliprane est ce que je peux continuer ? n'ayant bien sur aucun symptome de quoi que ce soit , merci
1240239500347019264;2020-03-18;J’ai mal à la gorge, Léo c’est ciao
1241210857352282118;2020-03-21;@mention @mention @mention Justement si c’était un virus comme Ebola, toute personne malade a des symptômes tels qu’il se retrouve à l’hôpital illico et y meure au mieux 1:3 au pire 1:2 comme ce qu’il s’est passé au Nigeria. Par contre c’est un virus non transmissible par les airs. Bref ça n’a rien à voir.
1241472924604928005;2020-03-21;L’ancien Président du Real Madrid @mention entre 1995 et 2000, Lorenzo Sanz, est décédé des suites du coronavirus. Âgé de 76 ans, il était entré à l'hôpital mardi dernier pour superviser une fièvre qui durait depuis une semaine ! [url]
1241854223274463233;2020-03-22;@mention Fièvre intense, courbature intense, maux de tête, perte d'appétit. Ils lui ont diagnostiqué une double pneumonie dû au covid19. Il montait 3 marches il était obligé de s'arrêter pour récupérer de sa fatigue et de son souffle. 4-5 jours intense comme ça
1242074742317817856;2020-03-23;@mention J’aimerais ne pas savoir lire mais ça n’est pas le cas... Y a-t-il une caste pour être testé avec symptômes minimes et/ou bénins ? Visiblement oui... Des explications ? Je suis partagé entre être halluciné et ecoeuré... sûrement les 2...
1243076408584306690;2020-03-26;C’est vraiment ahurissant, ce panel si large de réactions et symptômes divers et variés au #coronavirus. Personne X atteinte du covid19 récupérera chez elle au bout de six jours après avoir subi une légère grippe.
1243081257623396352;2020-03-26;#COVID2019 succession odieuses de fakenews  @mention #Care @mention relayées par @mention ▶️le traitement @mention  ne concerne qu'une diminution de la charge virale et renforcement immunitaire en début des symptômes ▶️retour respirateur pour autre cas
1243199340304269320;2020-03-26;"@mention @mention 
Crise du coronavirus: symptôme des maux de notre système de santé!!
#coronavirus #COVID19 #COVID2019 #COVID19france 
[url]"
1243258401842515971;2020-03-26;"Donc quand  on tousse dans le coude .. ça protège mieux que de porter un masque chirurgical ?  

vu que le gouvernement actuel nous demande de tousser dans notre coude quand on sort pour… [url]"
1245015173175353346;2020-03-31;Sans vouloir vous alarmer mais ma pote qui a la Covid-19 a eu des boutons sur les mains et d’après son médecin c’est pas la seule qui a ce symptôme... ce virus est un mutant [url]
1247691543647043589;2020-04-08;Tu send nude et la personne capture imagine ...💀 #toussetousse
1248342974079143938;2020-04-09;"Avoir le virus mais ne pas avoir de symptômes, d'où les choses à respecter distance, mouchoir en papier, masques non médicalisés(hospitaliés), éviter les attroupements, respecter le confinement même si ca n'est pas évident et sa durée.
[url]"
1248526799279214593;2020-04-10;@mention Chelou. Moi je corresponds avec les mêmes symptômes 🤷🏼‍♀️
1248996265775562753;2020-04-11;@mention Je ne suis pas médecin mais je ne sais pas si c'est la partie que tu as fait la sieste tout l'après midi sur l'oreille a une augmentation parfaite de la fievre depuis vendredi...
1249770048857792521;2020-04-13;"Ce type est totalement irresponsable!!
Immunité de groupe.. le pire scénario. 
Tester only les symptomatiques...
Ce soir nous venons juste d'apprendre que nous finirons confinés à vie.
Assassin
#Macron
#NousNOublieronsPas 
#COVID2019 
#confinement"
1249770184791003137;2020-04-13;@mention Quand on a les symptômes, on est envoyé aux urgences, je l'ai vécu 2 fois, et j'ai eu le covid-19, il faut arrêter de dire des conneries. Le manque de masques, de Blouses, lunettes etc sont réelles. Tout comme les vols
1251789224816398340;2020-04-19;397 personnes testées à Boston dans un centre pour SDF : 146 Covid+. Toutes sans symptôme ! Deux leçons : la fréquence des formes asymptomatiques et celle des contaminations dans ces abris sans distanciation physique.  [url]
1255228629568696326;2020-04-28;@mention @mention Peut être as tu un nouveau symptôme du #COVID19....j'espère pour toi que non ? On a pas du voir la même chose 🤔  sinon ce soir c'est #HELP4ROJAVA
1257303218096205827;2020-05-04;@mention @mention @mention Elle n’a pas attendu le confinement pour être victime de ces symptômes.
1260564090080157696;2020-05-13;J’ai une grosse cicatrice sur le visage mon père m’a dit quand j’étais petite a l’âge de 1an je me suis faire mordre pas une araignée je suis rester 1 semaine à l’hôpital car j’avais eu beaucoup de fièvre .. aujourd’hui encore je me demande si c’était vraiment une araignée
1266035494552580098;2020-05-28;Vous avez des symptômes du #COVIDー19, même légers ? N’attendez pas ! Dès le moindre symptôme, rendez-vous immédiatement chez votre médecin pour qu’il vous prescrive un test virologique. #Déconfinement [url]
1266641920236847105;2020-05-30;"[#WorldMSDay] Le saviez-vous 🤔 ? L'un des symptômes de la #SEP est le trouble de la concentration. Alain, Président @mention, s'est donc essayé à trouver l'âge de Julie. Et vous, vous aviez trouvé ?*

#ConnexionsSEP #MultipleSclerosis

*attention, il y a un piège 😉 [url]"
1269067412084793349;2020-06-06;Wsh chaque mouvement j’ai mal meme quand je tousse j’ai mal c trop 🤦🏾‍♂️💀💀
1273343628719554560;2020-06-17;Les gens sont testés positifs mais pas d’informations sur d’éventuels cas graves - il semble même que les cas soient souvent assymptomatiques ou peu symptomatiques - Il serait bien d’avoir des infos sur ça car si le Covid d’été est un simple rhume, autant le savoir... [url]
1279698846436798464;2020-07-05;En vrai je viens de comprend le mal de gorge et les courbatures au visage ça vient d’où
1279890594018603009;2020-07-05;"@mention Ah oui alors après évidement y'a des cas ou ça convient très bien notament quand y'a des soucis d'endométriose et tout jsp pas trop.
Perso j'avais pas de symptomes mais j'avais l'impression que ça me rendait bizzare fin ct pas naturel quoi"
1282293169812574208;2020-07-12;@mention Eternuer dans la rue, genre même si tu fais pas sur le mur y'a des particules qui volent, et ça peut aller sur n'importe quoi, ou même si tu éternues en te protégeant avec ta main et que tu touches quelque chose après.. Tousser.. poustillonner en parlant...
1283765751363645440;2020-07-16;@mention Ah t'as des symptômes ?
1284490816698933248;2020-07-18;@mention @mention Votre graphe c'est quelqu'un qui tousse ?
1284510480686624768;2020-07-18;via @mention : De la fièvre du samedi soir à celle du Covid-19, la lente agonie des boîtes de nuit [url]
1285361634035343361;2020-07-21;"@mention Sûrement. J'ai mal à la gorge aussi.
Aller stop laisse moi (dans l'immédiat jpense à un mot qui peut me faire redescendre)"
1286073410800488453;2020-07-23;@mention @mention Oui voila c’est pour ça j’ai précisé ... mais dis toi que mm Alzheimer c’est pas facile parfois ça depend des symptomes quoi .. mais bon, moi mm j’pourrais pas les laisser en maison de retraites, j’prefere une aide a domicile h24 au pire ! Mais ils seront largement mieux chez eux
1290274423866396672;2020-08-03;@mention Y A PAS PIRE . C'est quand tu crois que t'es enceinte , t'as tous les symptômes mais y a absolument rien
1297213805810921474;2020-08-22;"*tousse*

Bonsoir

Pour nos amis anglophones, sachez que nous lançons un nouveau média dédié au monde des startups et de la Tech. 

A retrouver ici : @mention 

Bon weekend à vous :) [url]"
1299301397729607680;2020-08-28;"J'ai fait la comparaison. Bin j'ai plus de mal à respirer masqué en pédalant que masqué assis dans le métro. 
Mais comme le préfecture a encore changé d'avis, je vais pouvoir pédaler démasqué. [url]"
1301915444652240902;2020-09-04;@mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention [url] je pense que vous avez tous les symptômes. Il va falloir vous traiter.
1303685477510283270;2020-09-09;Si celui de la LFP est incompréhensible, celui du Tour de France qui a un barème de points, genre 4 points la diarrhée, 3 la fièvre, c'est infernal.
1305486099511414784;2020-09-14;ça fait 7mois je tousse plus 😂😂 [url]
1306564213364715521;2020-09-17;"Des stands de dépistages du #COVID19 
💸 GRATUITS
📃 SANS ORDONNANCE 
📅 SANS RDV

régulièrement jusqu’à la fin du mois d’octobre par @mention , l’@mention et @mention !

Vous avez été en contact avec une personne à risque ou vous présentez des symptômes ? 
GO🏃🏻👇🏽 [url]"
1307253796385456130;2020-09-19;D’après tout le monde quand on a mal à la tête on a le covid, quand on a mal à la gorge covid allez vous faire vous  et vos virus . Y a pas ça chez moi 👌🏽
1308689988352176129;2020-09-23;j’en ai marre de TOUSSER
1309055288838938627;2020-09-24;"J'ai mal à la tête, entre les deux yeux, j'ai le nez qui coule liquide, je tousse fort

Vous la sentez la sinusite? [url]"
1309064822407999488;2020-09-24;Rage de dent de sagesse, accompagnée de ses ganglions gonflés et soupoudrée par une petite fièvre. 😒
1310161369854078977;2020-09-27;@mention Je viens d'en choper un aussi. On était chez une amie, toutes à 1m de distance avec la fenêtre grande ouverte vendredi soir pour ventiler avec la gorge de Bibi face au vent. Dehors, il faisait 7 degrés. Qui s'est réveillée avec mal à la gorge le lendemain matin ? 🙋🏻‍♀️
1315239176632111106;2020-10-11;Le Prophète ﷺ a dit:  Vous verrez les Musulmans à travers leur bonté, leur affection et leur attachement réciproque, constituer comme un seul corps, quand l’un des membres souffre, il transmet sa fièvre et son insomnie à tout son corps [url]
1322840326462181378;2020-11-01;"car dans mes yeux, ça se voit 
la fièvre dans les yeux, oui ça se voit"
1322996693881753600;2020-11-01;"@mention @mention @mention , le sommum de la mauvaise foi et le mensonge sans honte. 
Nous sommes 10 à avoir été contaminés sur le lieu de travail avec des symptômes plus ou moins grave, soit 25% de l'effectif du site."
1327048190315606016;2020-11-13;Que d'argent des Français gaspillé pour rien ! Ce vaccin dangereux est inutile. Il faut tester, avec un test valable ce qui n'est pas le cas, les gens symptomatiques et les traiter avec protocol Raoult.Stopper  mesures liberticides et laisser faire immunité de groupe comme Suède [url]
1327677199718158337;2020-11-14;c pas mon frr commence à tousser mais genre grv souvent et de plus en plus
1231956608638472192;2020-02-24;C'est le même symptômes avec le pneumonie Bactérienne. C'est grâce au vaccin pneumo 23, je vis mieux, depuis 2012. [url]
1233404318717501440;2020-02-28;@mention @mention Mais attention, le danger peut venir d'eux car avec leur rhinite, toux, etc. ils peuvent permettre au virus de se propager sans être détecté pour ensuite contaminé des personnes beaucoup plus à risque !
1237238881994412033;2020-03-10;@mention @mention @mention On le voix bien aujourd'hui,  quelqu'un tousse ou éternue et hop on le regarde de travers et on lui demande carrément s'il a le virus.  Les gents vident les magasins. Du pur égoïsme et individualisme de la part de beaucoup😟😢
1237495934692573186;2020-03-10;La France c’est vraiment le pays le plus bête qui existe la seule chose qui font c’est faire une pub de prévention en disant « Pour vous protéger dû coronavirus lavez vous les mains, toussez ou éternuez dans votre coude ... » sa change quoi ?
1238120278712111104;2020-03-12;Je crois que les symptômes prémenstruels c'est pire que ce qu'ils précédent
1238195481387425792;2020-03-12;"Écoles creches fac et autres fermées jusqu'à nouvel ordre
Mais le Michel Cymes Twitter nous affimait que c'était qu'une toux sèche un peu récalcitrante"
1238853695401537540;2020-03-14;"@mention Les structures hospitalieres sont peut-être moins importantes qu’en métropole. L'épidémie peut y faire plus de dégâts.
Il va peut-être falloir convaincre les martiniquais que vous croisez que vous allez bien, que vous n’avez pas de symptômes 

[url]"
1239864456152260609;2020-03-17;jfai la queu a franprix jvien de m’étouffer avc ma salive j’ai envie de tousser jfait comment
1239991436189335552;2020-03-17;Ma mère elle m’a dit à partir de maintenant on va vérifier si on a de la fièvre le matin et le soir mais wshhhhh je sors pas de mon lit tu veux que je chope ça comment? 😭
1240266500335898625;2020-03-18;@mention Non les gars des urgences disent tant que tu ne fais pas une forte fièvre ou que tu ne présentes pas des symptômes, aucun test. Il faut appeler le médecin traitant et il donnera les consignes à suivre parce qu’il y a eu bcp de cas c’était juste une fièvre donc ...
1240559199446347776;2020-03-19;@mention @mention Faut aussi prendre en compte le fait qu'il faut 5+ jours pour avoir des symptômes
1240575238779342848;2020-03-19;@mention En l'occurence j'avais exactement les 4 symptômes tels qu'ils sont décrit et cette combinaison exact je ne l'avais jamais eu donc ce serait très étrange qu'il s'agisse d'autre chose par les temps qui courent ^^
1241142761107136521;2020-03-21;@mention On aurait tousse du l’acheter en dématérialiser ...
1242059574208757760;2020-03-23;"@mention @mention Les cas ayant peu ou pas de symptôme et même ceux qui ont pas été testé, on ne peut pas compter tout le monde et c'est sûrement le double ou le triple du nombre de cas.
Ton calcul est faux sur le taux de mortalité"
1242388902238961664;2020-03-24;"-&gt; Puis-je prendre des anti-inflammatoires ?
Le Ministre de la santé a dit qu'il faut arrêter tout traitement anti-inflammatoire en cas de symptôme de coronavirus : toux, fièvre, diarrhée.
Selon la presse médicale, sans symptôme, il n'y a pas de raison d’arrêter les antalgiques"
1242556290582433794;2020-03-24;toux doux le loup 🐺 [url]
1242740190176858112;2020-03-25;[📝] « Auto-évaluation des symptômes Covid19, vérification des médicaments, consultation et suivi à distance : tout un pan du système de santé se dématérialise» 🔍 Un nouvel article a été publié sur notre #LaboSoNum, retrouvez-le ici ⤵ [url]
1242850684409708544;2020-03-25;@mention @mention @mention @mention @mention Les personnes présentant des symptômes peuvent se présenter sans passer par leur médecin [url]
1244225054533201920;2020-03-29;@mention Oui, je suis une habituée des fortes fièvres en plus. Là j'avais pris du paracétamol en raison d'un mal de tête. On va voir à combien je suis quand il ne fera plus effet. 🔥🔥🔥
1244393227295301632;2020-03-30;"@mention J’ai eu (et jen ai encore) une poussée urticaire sur le cou, vers les oreilles, et les joues du côté des oreilles. Et également sur le cuir chevelu. 
Fortes démangeaisons et quelques autres boutons sont apparus sur les bras, mais a part ça, Aucun autre symptôme...à votre avis ?"
1244905128416743430;2020-03-31;"C'était il y a un an... On vibrait ensemble à Deflandre. 
Pas trop la même ambiance aujourd'hui.
#CONFINEMENTJOUR15 #FievreSR [url]"
1245343046633488385;2020-04-01;#AssembleeNationale #HopitalPublic #Medecine @mention @mention Coronavirus: Il me semble important que les personnes considérées à risque puissent bénéficier si leur situation le permet, du traitement à la Chloroquine auprès de leur médecin traitant en cas de symptômes
1246825590130380802;2020-04-05;@mention @mention Curieux j’ai les mêmes symptômes quand je vois la G...du Merluchon
1246901990992629762;2020-04-05;"Pendant ce temps le Premier ministre @mention a été hospitalisé 10 jours après avoir été détecté positif au #coronavirus 🙄
Meanwhile PM admitted to hospital over Coronavirus symptoms
@mention 
[url]"
1249017851685593089;2020-04-11;Tout le temp qund je lis leur page j’ai du mal à respirer après ça me Kalah [url]
1249659305357389825;2020-04-13;@mention J'ai eu les mêmes symptômes mais tkt c'est pas si grave que ça repose toi bien
1249833339986628608;2020-04-14;@mention @mention Rien qu’on ne savait. Il a montré que la France ne choisit pas d’éradiquer ce virus (ou de s’y rapprocher le plus possible). Pas d’isolement des peu ou pas symptomatiques, tests que pour les soignants et les symptomatiques, masques « alternatifs ». La débrouille et tous au taf.
1250710456337039360;2020-04-16;"Charles de Gaulle lourdement contaminé au covid19 
[url]
Le Général ?

Non non, le porte-avion. Et qui se révèle être un vrai cas d'école : en mer, 50 marins présentaient tous les symptômes et ont été mis en isolement.

De retour à quai, sur les 1900 ma..."
1252180377512402944;2020-04-20;"""Au cours de son allocution, émaillée de quintes de toux, le président brésilien n'a pas remis en question l'appel à une intervention militaire ou la demande de fermeture du Congrès des manifestants.""

[url]"
1252642782692487169;2020-04-21;2 10 😱😱😱😱😱 NANCY ET FRÉDÉRIC VOUS AVEZ DE LA FIÈVRE ??? #4mariagespourunelunedemiel #4mariagespour1lunedemiel
1256017982469398528;2020-05-01;J’ai de la fièvre la, jme tâte à aller au urgence
1256647117008965633;2020-05-02;depuis ce matin je suis chez moi avec tous les symptômes du covid j'espère que ça va pas durer trop longtemps. j'essaye à tout prix de pas prendre de médicament mais là j'ai du prendre Efferalgan
1256889100315037696;2020-05-03;"@mention @mention Je ne suis pas l’avocate d’Olivier Véran (loin de la!) mais il parle de cet exemple concret quand il prononce cette phrase. Il explique que les tests sont inutiles pour les personnes avec des symptômes évidents. Je t’invite à revoir toute l’interview pour mieux comprendre. ;)"
1268474751204438017;2020-06-04;@mention @mention Certains parlent malheureusement mais sinon certains toussent et éternuent...
1268955601444446208;2020-06-05;Honor lance un smartphone capable de vous dire si vous avez de la fièvre [url]
1270327104962539521;2020-06-09;les symptômes du virus prennent 8 à 12 jours avant de se manifester [url]
1273844356076777473;2020-06-19;"#Fitbit lance ""Ready for Work"" pour suivre les symptômes de Covid-19 des employés - ZDNet [url]"
1281489537756266498;2020-07-10;PK j’ai tout les symptômes ??? [url]
1283185454783832069;2020-07-15;@mention C’est les symptômes mais tkt tu va le vaincre
1286754015729135616;2020-07-24;Idrissa Gueye il joue sous ballon la je reconnais les symptômes
1288872014363713541;2020-07-30;"@mention Perte de goût : Symptôme Coronavirus 

Va faire le test frère 🏃😅"
1289638155197411328;2020-08-01;@mention Vous vous faite tousse avoir
1290631174348570629;2020-08-04;@mention @mention Donc main dans la surface sur quinte de toux jugée intentionnelle peut faire pénalty et carton rouge ! ☺️
1291443714628505601;2020-08-06;C’est quoi les symptômes du Covid ?
1291494742417649665;2020-08-07;@mention @mention Ptdrrr j’ai juste les symptômes la jsuis pas encore testé bg
1293330141058412544;2020-08-12;"J'appelle ma cousine pour lui demander les symptômes du corona parce que j'me sens pas hyper bien et que je commence à avoir de la fièvre et elle me dis quoi ""Surtout ne panique pas, j'te rappelle.""
Comment dire que je panique là en fait 😭"
1293600190679724039;2020-08-12;"@mention Ye to suruwat he futur me shav sena corruption or deshdroh ke sare record toregi, pappu &amp; sudoseculrisme ka preliminary symptôme he."
1293658407107538946;2020-08-12;J’ai mal à la gorge alors que c’est même pas la finale
1297115578130468866;2020-08-22;oh mais la au rythme où on va je vais tousser y aura des bouts de poumon dans mon coude hein
1298041729434689537;2020-08-25;@mention @mention *miora tousse fort en pensant à Tatianna *
1300564316803002368;2020-09-01;@mention T’as d’autres symptômes ?
1301112914951245824;2020-09-02;@mention il veut accentuer mes symptômes ou quoi là
1303457593982152711;2020-09-09;@mention @mention @mention Et tkt je vais pas aller leur tousser sous le nez
1303642444291072002;2020-09-09;@mention @mention Ils sont en train de changer le nombre de jours d’isolement (qui va passer à 7 normalement à partir du 11 septembre, si c’est officiellement voté). Donc si elle n’a pas de symptômes depuis je présume (et j’espère pour vous) qu’elle est négative.
1303791477294870531;2020-09-09;J’ai super mal a la gorge la a tout moment demain matin j’me réveille avec la voix a lacrim sgm
1305029644236787712;2020-09-13;@mention A j 9 je croyais être guéri et la fièvre est remontée tous les soirs à tremper le lit J9 J10 J11 puis plus rien sinon la fatigue . C’est ce qui me tracasse sur la fin de l’isolement à J7 . Et l’entourage immédiat ? Testé? Courage.
1305536963735416832;2020-09-14;@mention Merci bg. Mais ces chaleurs tardives sont symptomatiques du réchauffement, d’ailleurs ça fascine pas mal les météorologues et climatologues
1309065312290189314;2020-09-24;"@mention @mention Et boycottons le prochain OSS 117 par la même occaz :)

Et toussez bien fort sur son visage. Et gardez votre masque pour les autres :)"
1309545614695333888;2020-09-25;Selon le Pr Deprez « Pris aux premiers symptômes de la maladie, ce médicament réduit la charge virale du porteur de la maladie, évite la contagion. Pris plus tard, il contrecarre ses formes graves. Son action est bien celle d’un anti-viral et non celle d’un anti-inflammatoire.  »
1310448165703897088;2020-09-28;"@mention Le parti démocrate US a l'air de suivre la pente glissante du PS français . Qu ils n aient pas trouvé mieux que ce vieillard presque sénile à opposer à Trump en est un symptôme.
A moins qu ils misent tout sur 2024 , pensant que c était plié pour cette année."
1311961701777059845;2020-10-02;"@mention Mais les enfants sont rarement symptomatiques et ils sont sous-testés.
Donc ces valeurs sont à prendre avec précautions."
1313106711331377153;2020-10-05;j'ai un peu mal à la gorge mais au moin j'ai ma kichta
1315555170307264512;2020-10-12;@mention Toi t'as oublié qu'on était plus en été, apré sa vinn toussé kinhin kinhin
1316660603264602112;2020-10-15;@mention @mention Tous mes potes profs me disent qu’ils y a bcp de cas dans leurs établissements sans que cela soit réellement signalé par les parents. Les jeunes n’iront probablement pas en réa, ni ne présenteront des symptômes graves mais sont quand même vecteur du virus. ⬇️
1320101404967620611;2020-10-24;"@mention Ils doivent prendre tout les cas positif 
Malade ou pas symptômes ou pas tout ça je pense"
1324838769858666502;2020-11-06;@mention @mention Oui normalement sauf que j'ai eu qq symptômes donc pas le choix
1327632258178703367;2020-11-14;@mention @mention C'est toujours pas le sujet, mais ça reste intéressant ce que tu dis, car c'est symptomatique du problème initial.
1201742521954656257;2019-12-03;C’est le symptôme d’une société qui a soif de consommer et aussi un phénomène massif d’anticipation d’achats Pour les commerçants ça va sûrement impacter les ventes de Noël et des soldes. La perspective d’un Décembre socialement perturbé a largement influé [url]
1204650474001043456;2019-12-11;@mention Il ne fait pas de fièvre mais il mord ++++ et ne dort pas. Laisse moi dans le déni 😂🙈
1208664432383078401;2019-12-22;@mention Demande-toi ce qui a changé il y a 2/3 semaines? Une écharpe ou un cache-col que tu mets à cause du froid? Quelque chose que tu as mangé? Mon conseil: mets cette zone de ton visage en « pause detox », parfois on aggrave le symptôme en lavant/exfoliant trop et ça irrite encore +
1221834141039300610;2020-01-27;Wesh ya trop de gens qui ont la toux dans les transport
1223401745092575232;2020-02-01;Le mal de gorge ci 😭😭
1232077518150291461;2020-02-24;"@mention Oui je vois ce que tu veux dire c'est vrai ...
Et en même temps, je trouve ça assez symptomatique que le  seul ""gros"" oublié soit celui-ci. 
Alors qu'il a clairement voix au chapitre !"
1234816650890928129;2020-03-03;@mention Tu veux livetweet le tousse
1234880253199208449;2020-03-03;"Suis sauvé ! ! ! (Pas tant que ça, je tousse)
Je ne vous aimais pas moi non plus. [url]"
1235911864120479744;2020-03-06;@mention Chez nous JPPernaut a toussé à l'antenne... les EHPAD sont en PLS
1236070663242252294;2020-03-07;@mention @mention De toute façon c’est un virus, alors à part atténuer les symptômes pour rendre la maladie supportable, on peut rien faire sauf attendre que le corps se guérisse seul 😅 sauf si un jour on trouve un vaccin qu’un seul labo vendra à prix d’or pour ruiner encore + la sécu \o/
1237856112394645504;2020-03-11;@mention @mention @mention @mention Ils ont testés sur ceux présentaient une fièvre et qui rentraient de zones contaminés ou côtoyaient un contaminé. Par partout mais la plupart du temps. Il en étaient à la période endiguement.
1238206238455971843;2020-03-12;@mention Tu sais, j'observe beaucoup ces derniers temps... j'ai une collègue dès que ça tousse dans le couloir, elle se tate le froid pour voir si elle n'a pas de fièvre 🥵😂😂
1238957980596518912;2020-03-14;Je tousse
